payment_id,policy_id,payment_date,payment_amount,payment_method
670,28,2022-12-02,249.50,Bank Transfer
671,28,2023-01-02,249.50,Bank Transfer
672,28,2023-02-02,249.50,Bank Transfer
673,28,2023-03-02,249.50,Bank Transfer
674,28,2023-04-02,249.50,Debit Card
675,28,2023-05-02,249.50,Check
676,29,2021-03-04,447.78,Credit Card
677,29,2021-04-04,447.78,Credit Card
678,29,2021-05-04,447.78,Bank Transfer
679,29,2021-06-04,447.78,Credit Card
680,29,2021-07-04,447.78,Bank Transfer
681,29,2021-08-04,447.78,Check
682,29,2021-09-04,447.78,Credit Card
683,29,2021-10-04,447.78,Check
684,29,2021-11-04,447.78,Check
685,29,2021-12-04,1343.34,Debit Card
686,29,2022-01-04,447.78,Bank Transfer
687,29,2022-02-04,447.78,Credit Card
688,29,2022-03-04,447.78,Check
689,29,2022-04-04,447.78,Bank Transfer
690,29,2022-05-04,447.78,Credit Card
691,29,2022-06-04,447.78,Check
692,29,2022-07-04,447.78,Credit Card
693,29,2022-08-04,447.78,Credit Card
694,29,2022-09-04,447.78,Debit Card
695,29,2022-10-04,1343.34,Credit Card
696,29,2022-11-04,447.78,Credit Card
697,29,2022-12-04,447.78,Check
698,29,2023-01-04,1343.34,Debit Card
699,29,2023-02-04,447.78,Credit Card
700,30,2019-03-22,676.58,Credit Card
701,30,2019-04-22,676.58,Credit Card
702,30,2019-05-22,2029.75,Credit Card
703,30,2019-06-22,676.58,Debit Card
704,30,2019-07-22,676.58,Debit Card
705,30,2019-08-22,676.58,Credit Card
706,30,2019-09-22,676.58,Debit Card
707,30,2019-10-22,676.58,Debit Card
708,30,2019-11-22,676.58,Debit Card
709,30,2019-12-22,676.58,Check
710,30,2020-01-22,676.58,Bank Transfer
711,30,2020-02-22,676.58,Bank Transfer
712,30,2020-03-22,2029.75,Debit Card
713,30,2020-04-22,676.58,Check
714,30,2020-05-22,676.58,Check
715,30,2020-06-22,676.58,Credit Card
716,30,2020-07-22,676.58,Credit Card
717,30,2020-08-22,676.58,Check
718,30,2020-09-22,676.58,Credit Card
719,30,2020-10-22,676.58,Check
720,30,2020-11-22,676.58,Credit Card
721,30,2020-12-22,676.58,Check
722,30,2021-01-22,676.58,Credit Card
723,30,2021-02-22,676.58,Credit Card
724,30,2021-03-22,676.58,Check
725,30,2021-04-22,676.58,Credit Card
726,30,2021-05-22,676.58,Debit Card
727,30,2021-06-22,676.58,Check
728,30,2021-07-22,2029.75,Debit Card
729,30,2021-08-22,676.58,Check
730,30,2021-09-22,676.58,Credit Card
731,30,2021-10-22,676.58,Debit Card
732,30,2021-11-22,676.58,Credit Card
733,30,2021-12-22,676.58,Bank Transfer
734,30,2022-01-22,2029.75,Check
735,30,2022-02-22,2029.75,Credit Card
736,31,2021-08-23,282.69,Credit Card
737,31,2021-09-23,282.69,Bank Transfer
738,31,2021-10-23,282.69,Check
739,31,2021-11-23,282.69,Debit Card
740,31,2021-12-23,282.69,Check
741,31,2022-01-23,282.69,Credit Card
742,31,2022-02-23,282.69,Debit Card
743,31,2022-03-23,282.69,Bank Transfer
744,31,2022-04-23,282.69,Credit Card
745,31,2022-05-23,282.69,Check
746,31,2022-06-23,282.69,Debit Card
747,31,2022-07-23,282.69,Credit Card
748,31,2022-08-23,282.69,Credit Card
749,31,2022-09-23,282.69,Check
750,31,2022-10-23,282.69,Check
751,31,2022-11-23,282.69,Credit Card
752,31,2022-12-23,282.69,Bank Transfer
753,31,2023-01-23,282.69,Check
754,31,2023-02-23,282.69,Credit Card
755,31,2023-03-23,282.69,Credit Card
756,31,2023-04-23,282.69,Check
757,31,2023-05-23,282.69,Bank Transfer
758,31,2023-06-23,282.69,Bank Transfer
759,31,2023-07-23,848.07,Credit Card
760,31,2023-08-23,282.69,Check
761,31,2023-09-23,282.69,Bank Transfer
762,31,2023-10-23,282.69,Debit Card
763,31,2023-11-23,282.69,Debit Card
764,31,2023-12-23,282.69,Credit Card
765,31,2024-01-23,282.69,Credit Card
766,31,2024-02-23,282.69,Check
767,32,2021-01-09,134.58,Credit Card
768,32,2021-02-09,403.73,Credit Card
769,32,2021-03-09,134.58,Credit Card
770,32,2021-04-09,134.58,Credit Card
771,32,2021-05-09,134.58,Check
772,32,2021-06-09,134.58,Check
773,32,2021-07-09,134.58,Bank Transfer
774,32,2021-08-09,403.73,Bank Transfer
775,32,2021-09-09,403.73,Debit Card
776,32,2021-10-09,134.58,Debit Card
777,32,2021-11-09,403.73,Check
778,32,2021-12-09,403.73,Check
779,32,2022-01-09,134.58,Debit Card
780,32,2022-02-09,134.58,Bank Transfer
781,32,2022-03-09,134.58,Credit Card
782,32,2022-04-09,134.58,Debit Card
783,32,2022-05-09,134.58,Check
784,32,2022-06-09,134.58,Credit Card
785,32,2022-07-09,134.58,Credit Card
786,32,2022-08-09,134.58,Debit Card
787,32,2022-09-09,134.58,Debit Card
788,32,2022-10-09,134.58,Debit Card
789,33,2020-12-30,199.38,Credit Card
790,33,2021-01-30,199.38,Bank Transfer
791,33,2021-03-02,199.38,Check
792,33,2021-03-30,598.15,Bank Transfer
793,33,2021-04-30,598.15,Credit Card
794,33,2021-05-30,199.38,Credit Card
795,33,2021-06-30,598.15,Credit Card
796,33,2021-07-30,199.38,Credit Card
797,33,2021-08-30,199.38,Bank Transfer
798,33,2021-09-30,199.38,Bank Transfer
799,33,2021-10-30,199.38,Debit Card
800,33,2021-11-30,199.38,Check
801,33,2021-12-30,598.15,Credit Card
802,33,2022-01-30,199.38,Debit Card
803,33,2022-03-02,199.38,Check
804,33,2022-03-30,199.38,Bank Transfer
805,33,2022-04-30,199.38,Bank Transfer
806,33,2022-05-30,199.38,Credit Card
807,33,2022-06-30,199.38,Debit Card
808,33,2022-07-30,199.38,Bank Transfer
809,33,2022-08-30,199.38,Credit Card
810,33,2022-09-30,199.38,Credit Card
811,33,2022-10-30,199.38,Debit Card
812,33,2022-11-30,199.38,Check
813,33,2022-12-30,199.38,Bank Transfer
814,34,2021-01-26,564.19,Credit Card
815,34,2021-02-26,564.19,Credit Card
816,34,2021-03-26,564.19,Credit Card
817,34,2021-04-26,564.19,Bank Transfer
818,34,2021-05-26,564.19,Check
819,34,2021-06-26,564.19,Credit Card
820,34,2021-07-26,564.19,Credit Card
821,34,2021-08-26,564.19,Bank Transfer
822,34,2021-09-26,564.19,Check
823,34,2021-10-26,564.19,Check
824,34,2021-11-26,564.19,Debit Card
825,34,2021-12-26,564.19,Check
826,34,2022-01-26,564.19,Check
827,34,2022-02-26,564.19,Check
828,34,2022-03-26,564.19,Credit Card
829,34,2022-04-26,564.19,Credit Card
830,34,2022-05-26,564.19,Credit Card
831,34,2022-06-26,564.19,Bank Transfer
832,34,2022-07-26,564.19,Credit Card
833,34,2022-08-26,564.19,Bank Transfer
834,34,2022-09-26,564.19,Bank Transfer
835,34,2022-10-26,564.19,Bank Transfer
836,34,2022-11-26,564.19,Check
837,34,2022-12-26,564.19,Credit Card
838,34,2023-01-26,1692.57,Credit Card
839,34,2023-02-26,564.19,Credit Card
840,34,2023-03-26,564.19,Credit Card
841,34,2023-04-26,564.19,Check
842,34,2023-05-26,564.19,Credit Card
843,34,2023-06-26,564.19,Credit Card
844,35,2019-04-10,2120.13,Debit Card
845,35,2019-05-10,706.71,Bank Transfer
846,35,2019-06-10,2120.13,Credit Card
847,35,2019-07-10,706.71,Credit Card
848,35,2019-08-10,706.71,Check
849,35,2019-09-10,706.71,Credit Card
850,35,2019-10-10,706.71,Credit Card
851,35,2019-11-10,706.71,Check
852,35,2019-12-10,706.71,Bank Transfer
853,35,2020-01-10,706.71,Debit Card
854,35,2020-02-10,706.71,Credit Card
855,35,2020-03-10,706.71,Debit Card
856,35,2020-04-10,706.71,Credit Card
857,35,2020-05-10,706.71,Check
858,35,2020-06-10,706.71,Credit Card
859,35,2020-07-10,706.71,Check
860,35,2020-08-10,706.71,Credit Card
861,35,2020-09-10,706.71,Debit Card
862,35,2020-10-10,706.71,Check
863,35,2020-11-10,706.71,Check
864,35,2020-12-10,706.71,Credit Card
865,35,2021-01-10,706.71,Credit Card
866,35,2021-02-10,706.71,Debit Card
867,35,2021-03-10,2120.13,Debit Card
868,35,2021-04-10,2120.13,Bank Transfer
869,35,2021-05-10,706.71,Credit Card
870,35,2021-06-10,706.71,Bank Transfer
871,35,2021-07-10,706.71,Debit Card
872,35,2021-08-10,2120.13,Credit Card
873,35,2021-09-10,2120.13,Bank Transfer
874,35,2021-10-10,706.71,Credit Card
875,35,2021-11-10,706.71,Credit Card
876,35,2021-12-10,706.71,Credit Card
877,36,2019-05-18,188.00,Debit Card
878,36,2019-06-18,188.00,Credit Card
879,36,2019-07-18,188.00,Debit Card
880,36,2019-08-18,188.00,Credit Card
881,36,2019-09-18,188.00,Credit Card
882,36,2019-10-18,188.00,Credit Card
883,36,2019-11-18,188.00,Debit Card
884,36,2019-12-18,188.00,Check
885,36,2020-01-18,564.00,Debit Card
886,36,2020-02-18,188.00,Credit Card
887,36,2020-03-18,564.00,Check
888,36,2020-04-18,188.00,Credit Card
889,36,2020-05-18,188.00,Bank Transfer
890,36,2020-06-18,188.00,Bank Transfer
891,36,2020-07-18,188.00,Credit Card
892,36,2020-08-18,188.00,Bank Transfer
893,36,2020-09-18,188.00,Credit Card
894,36,2020-10-18,188.00,Credit Card
895,36,2020-11-18,188.00,Debit Card
896,36,2020-12-18,188.00,Bank Transfer
897,36,2021-01-18,188.00,Bank Transfer
898,36,2021-02-18,188.00,Check
899,37,2020-01-23,435.44,Check
900,37,2020-02-23,1306.33,Debit Card
901,37,2020-03-23,435.44,Debit Card
902,37,2020-04-23,435.44,Debit Card
903,37,2020-05-23,435.44,Credit Card
904,37,2020-06-23,435.44,Bank Transfer
905,37,2020-07-23,435.44,Bank Transfer
906,37,2020-08-23,435.44,Debit Card
907,37,2020-09-23,435.44,Check
908,37,2020-10-23,435.44,Bank Transfer
909,37,2020-11-23,435.44,Credit Card
910,37,2020-12-23,435.44,Debit Card
911,37,2021-01-23,435.44,Bank Transfer
912,37,2021-02-23,435.44,Debit Card
913,37,2021-03-23,435.44,Debit Card
914,37,2021-04-23,435.44,Check
915,37,2021-05-23,435.44,Credit Card
916,37,2021-06-23,435.44,Debit Card
917,37,2021-07-23,435.44,Check
918,37,2021-08-23,435.44,Debit Card
919,37,2021-09-23,435.44,Credit Card
920,37,2021-10-23,435.44,Check
921,37,2021-11-23,435.44,Check
922,37,2021-12-23,435.44,Check
923,37,2022-01-23,435.44,Debit Card
924,37,2022-02-23,1306.33,Debit Card
925,37,2022-03-23,435.44,Credit Card
926,37,2022-04-23,435.44,Check
927,37,2022-05-23,435.44,Credit Card
928,37,2022-06-23,435.44,Credit Card
929,37,2022-07-23,435.44,Debit Card
930,37,2022-08-23,435.44,Check
931,37,2022-09-23,435.44,Bank Transfer
932,37,2022-10-23,435.44,Credit Card
933,37,2022-11-23,435.44,Debit Card
934,37,2022-12-23,435.44,Credit Card
935,37,2023-01-23,435.44,Check
936,37,2023-02-23,435.44,Credit Card
937,37,2023-03-23,435.44,Credit Card
938,37,2023-04-23,435.44,Credit Card
939,37,2023-05-23,435.44,Credit Card
940,38,2024-12-20,160.89,Bank Transfer
941,38,2025-01-20,160.89,Debit Card
942,38,2025-02-20,160.89,Check
943,38,2025-03-20,160.89,Bank Transfer
944,38,2025-04-20,160.89,Credit Card
945,38,2025-05-20,160.89,Credit Card
946,39,2021-03-08,143.55,Bank Transfer
947,39,2021-04-08,143.55,Credit Card
948,39,2021-05-08,143.55,Check
949,39,2021-06-08,143.55,Debit Card
950,39,2021-07-08,143.55,Credit Card
951,39,2021-08-08,430.66,Credit Card
952,39,2021-09-08,143.55,Credit Card
953,39,2021-10-08,143.55,Bank Transfer
954,40,2020-08-09,693.26,Check
955,40,2020-09-09,231.09,Credit Card
956,40,2020-10-09,693.26,Check
957,40,2020-11-09,231.09,Bank Transfer
958,40,2020-12-09,231.09,Bank Transfer
959,40,2021-01-09,231.09,Check
960,40,2021-02-09,231.09,Debit Card
961,40,2021-03-09,231.09,Credit Card
962,40,2021-04-09,231.09,Credit Card
963,40,2021-05-09,231.09,Credit Card
964,40,2021-06-09,231.09,Credit Card
965,40,2021-07-09,231.09,Check
966,40,2021-08-09,231.09,Bank Transfer
967,40,2021-09-09,231.09,Credit Card
968,40,2021-10-09,231.09,Debit Card
969,40,2021-11-09,231.09,Credit Card
970,40,2021-12-09,693.26,Credit Card
971,40,2022-01-09,231.09,Check
972,40,2022-02-09,231.09,Check
973,40,2022-03-09,231.09,Credit Card
974,40,2022-04-09,231.09,Check
975,40,2022-05-09,231.09,Bank Transfer
976,40,2022-06-09,231.09,Check
977,40,2022-07-09,231.09,Credit Card
978,40,2022-08-09,231.09,Check
979,40,2022-09-09,231.09,Credit Card
980,40,2022-10-09,231.09,Check
981,40,2022-11-09,231.09,Credit Card
982,40,2022-12-09,231.09,Bank Transfer
983,40,2023-01-09,231.09,Debit Card
984,41,2020-08-15,119.88,Credit Card
985,41,2020-09-15,119.88,Credit Card
986,41,2020-10-15,119.88,Bank Transfer
987,41,2020-11-15,359.64,Debit Card
988,41,2020-12-15,119.88,Credit Card
989,41,2021-01-15,359.64,Credit Card
990,41,2021-02-15,119.88,Credit Card
991,41,2021-03-15,119.88,Credit Card
992,41,2021-04-15,119.88,Bank Transfer
993,41,2021-05-15,119.88,Bank Transfer
994,41,2021-06-15,119.88,Check
995,41,2021-07-15,119.88,Bank Transfer
996,41,2021-08-15,119.88,Bank Transfer
997,41,2021-09-15,119.88,Check
998,41,2021-10-15,119.88,Credit Card
999,41,2021-11-15,119.88,Credit Card
1000,41,2021-12-15,119.88,Credit Card
1001,41,2022-01-15,119.88,Check
1002,41,2022-02-15,119.88,Debit Card
1003,41,2022-03-15,119.88,Credit Card
1004,41,2022-04-15,119.88,Check
1005,41,2022-05-15,119.88,Credit Card
1006,41,2022-06-15,119.88,Credit Card
1007,41,2022-07-15,359.64,Credit Card
1008,41,2022-08-15,119.88,Check
1009,41,2022-09-15,119.88,Credit Card
1010,41,2022-10-15,119.88,Credit Card
1011,41,2022-11-15,119.88,Check
1012,41,2022-12-15,119.88,Check
1013,41,2023-01-15,119.88,Check
1014,41,2023-02-15,119.88,Check
1015,41,2023-03-15,119.88,Debit Card
1016,41,2023-04-15,359.64,Credit Card
1017,41,2023-05-15,359.64,Credit Card
1018,41,2023-06-15,359.64,Credit Card
1019,41,2023-07-15,119.88,Credit Card
1020,41,2023-08-15,119.88,Credit Card
1021,42,2019-08-27,267.71,Credit Card
1022,42,2019-09-27,267.71,Bank Transfer
1023,42,2019-10-27,267.71,Debit Card
1024,42,2019-11-27,267.71,Credit Card
1025,42,2019-12-27,267.71,Check
1026,42,2020-01-27,803.13,Bank Transfer
1027,42,2020-02-27,267.71,Bank Transfer
1028,42,2020-03-27,267.71,Credit Card
1029,42,2020-04-27,267.71,Debit Card
1030,42,2020-05-27,267.71,Credit Card
1031,42,2020-06-27,267.71,Check
1032,42,2020-07-27,267.71,Debit Card
1033,42,2020-08-27,267.71,Credit Card
1034,42,2020-09-27,267.71,Credit Card
1035,42,2020-10-27,267.71,Credit Card
1036,42,2020-11-27,267.71,Credit Card
1037,42,2020-12-27,267.71,Credit Card
1038,42,2021-01-27,267.71,Credit Card
1039,42,2021-02-27,267.71,Credit Card
1040,42,2021-03-27,267.71,Check
1041,42,2021-04-27,267.71,Check
1042,42,2021-05-27,267.71,Credit Card
1043,42,2021-06-27,267.71,Debit Card
1044,42,2021-07-27,267.71,Credit Card
1045,42,2021-08-27,267.71,Bank Transfer
1046,42,2021-09-27,803.13,Debit Card
1047,42,2021-10-27,267.71,Bank Transfer
1048,42,2021-11-27,267.71,Credit Card
1049,42,2021-12-27,267.71,Debit Card
1050,43,2020-05-10,274.13,Credit Card
1051,43,2020-06-10,91.38,Credit Card
1052,43,2020-07-10,274.13,Check
1053,43,2020-08-10,91.38,Credit Card
1054,43,2020-09-10,91.38,Check
1055,43,2020-10-10,274.13,Bank Transfer
1056,44,2020-05-23,634.52,Check
1057,44,2020-06-23,634.52,Debit Card
1058,44,2020-07-23,1903.55,Credit Card
1059,44,2020-08-23,634.52,Check
1060,44,2020-09-23,634.52,Debit Card
1061,44,2020-10-23,1903.55,Credit Card
1062,44,2020-11-23,634.52,Bank Transfer
1063,44,2020-12-23,634.52,Debit Card
1064,44,2021-01-23,1903.55,Bank Transfer
1065,44,2021-02-23,634.52,Bank Transfer
1066,44,2021-03-23,634.52,Debit Card
1067,44,2021-04-23,634.52,Check
1068,44,2021-05-23,634.52,Debit Card
1069,44,2021-06-23,634.52,Check
1070,44,2021-07-23,634.52,Credit Card
1071,44,2021-08-23,1903.55,Bank Transfer
1072,44,2021-09-23,634.52,Check
1073,44,2021-10-23,634.52,Check
1074,44,2021-11-23,634.52,Credit Card
1075,44,2021-12-23,634.52,Credit Card
1076,44,2022-01-23,634.52,Credit Card
1077,44,2022-02-23,634.52,Credit Card
1078,44,2022-03-23,634.52,Credit Card
1079,44,2022-04-23,634.52,Bank Transfer
1080,44,2022-05-23,634.52,Credit Card
1081,44,2022-06-23,634.52,Credit Card
1082,44,2022-07-23,634.52,Check
1083,44,2022-08-23,634.52,Credit Card
1084,44,2022-09-23,634.52,Bank Transfer
1085,44,2022-10-23,634.52,Credit Card
1086,44,2022-11-23,634.52,Bank Transfer
1087,45,2019-12-20,166.64,Bank Transfer
1088,45,2020-01-20,166.64,Bank Transfer
1089,45,2020-02-20,166.64,Debit Card
1090,45,2020-03-20,166.64,Bank Transfer
1091,45,2020-04-20,166.64,Check
1092,45,2020-05-20,166.64,Credit Card
1093,45,2020-06-20,499.92,Debit Card
1094,45,2020-07-20,166.64,Credit Card
1095,45,2020-08-20,499.92,Bank Transfer
1096,45,2020-09-20,166.64,Credit Card
1097,45,2020-10-20,166.64,Credit Card
1098,45,2020-11-20,166.64,Credit Card
1099,45,2020-12-20,166.64,Debit Card
1100,45,2021-01-20,166.64,Check
1101,46,2020-08-23,239.32,Credit Card
1102,46,2020-09-23,239.32,Credit Card
1103,46,2020-10-23,239.32,Credit Card
1104,46,2020-11-23,717.96,Credit Card
1105,46,2020-12-23,239.32,Debit Card
1106,46,2021-01-23,239.32,Credit Card
1107,46,2021-02-23,239.32,Bank Transfer
1108,46,2021-03-23,239.32,Credit Card
1109,46,2021-04-23,239.32,Credit Card
1110,46,2021-05-23,239.32,Credit Card
1111,46,2021-06-23,239.32,Check
1112,46,2021-07-23,239.32,Check
1113,46,2021-08-23,239.32,Credit Card
1114,46,2021-09-23,239.32,Credit Card
1115,46,2021-10-23,717.96,Check
1116,46,2021-11-23,717.96,Credit Card
1117,46,2021-12-23,239.32,Credit Card
1118,46,2022-01-23,239.32,Credit Card
1119,46,2022-02-23,239.32,Bank Transfer
1120,46,2022-03-23,239.32,Credit Card
1121,46,2022-04-23,239.32,Credit Card
1122,46,2022-05-23,239.32,Credit Card
1123,47,2020-09-09,284.62,Check
1124,47,2020-10-09,94.87,Credit Card
1125,47,2020-11-09,94.87,Credit Card
1126,47,2020-12-09,94.87,Debit Card
1127,47,2021-01-09,94.87,Check
1128,47,2021-02-09,94.87,Debit Card
1129,47,2021-03-09,94.87,Bank Transfer
1130,47,2021-04-09,94.87,Debit Card
1131,47,2021-05-09,94.87,Bank Transfer
1132,47,2021-06-09,94.87,Bank Transfer
1133,47,2021-07-09,94.87,Debit Card
1134,47,2021-08-09,94.87,Credit Card
1135,47,2021-09-09,284.62,Credit Card
1136,47,2021-10-09,94.87,Bank Transfer
1137,47,2021-11-09,94.87,Debit Card
1138,47,2021-12-09,94.87,Debit Card
1139,47,2022-01-09,94.87,Credit Card
1140,48,2024-06-26,146.79,Bank Transfer
1141,48,2024-07-26,146.79,Bank Transfer
1142,48,2024-08-26,146.79,Credit Card
1143,48,2024-09-26,440.36,Bank Transfer
1144,48,2024-10-26,146.79,Bank Transfer
1145,48,2024-11-26,146.79,Check
1146,48,2024-12-26,146.79,Debit Card
1147,48,2025-01-26,146.79,Credit Card
1148,48,2025-02-26,146.79,Credit Card
1149,48,2025-03-26,146.79,Debit Card
1150,48,2025-04-26,146.79,Debit Card
1151,48,2025-05-26,146.79,Debit Card
1152,48,2025-06-26,146.79,Bank Transfer
1153,48,2025-07-26,146.79,Debit Card
1154,48,2025-08-26,146.79,Debit Card
1155,48,2025-09-26,146.79,Check
1156,48,2025-10-26,146.79,Credit Card
1157,48,2025-11-26,440.36,Credit Card
1158,49,2018-12-04,125.94,Check
1159,49,2019-01-04,377.83,Credit Card
1160,49,2019-02-04,125.94,Bank Transfer
1161,49,2019-03-04,377.83,Credit Card
1162,49,2019-04-04,125.94,Bank Transfer
1163,49,2019-05-04,125.94,Credit Card
1164,49,2019-06-04,125.94,Debit Card
1165,49,2019-07-04,125.94,Credit Card
1166,49,2019-08-04,125.94,Credit Card
1167,49,2019-09-04,125.94,Bank Transfer
1168,49,2019-10-04,125.94,Check
1169,49,2019-11-04,125.94,Bank Transfer
1170,49,2019-12-04,125.94,Debit Card
1171,49,2020-01-04,125.94,Credit Card
1172,49,2020-02-04,125.94,Credit Card
1173,49,2020-03-04,125.94,Debit Card
1174,49,2020-04-04,125.94,Credit Card
1175,49,2020-05-04,125.94,Debit Card
1176,49,2020-06-04,125.94,Credit Card
1177,49,2020-07-04,125.94,Check
1178,49,2020-08-04,125.94,Bank Transfer
1179,49,2020-09-04,377.83,Credit Card
1180,49,2020-10-04,125.94,Credit Card
1181,49,2020-11-04,125.94,Check
1182,49,2020-12-04,125.94,Check
1183,49,2021-01-04,125.94,Debit Card
1184,49,2021-02-04,377.83,Credit Card
1185,49,2021-03-04,125.94,Credit Card
1186,49,2021-04-04,125.94,Check
1187,49,2021-05-04,125.94,Debit Card
1188,49,2021-06-04,125.94,Check
1189,49,2021-07-04,125.94,Debit Card
1190,49,2021-08-04,125.94,Bank Transfer
1191,49,2021-09-04,125.94,Credit Card
1192,49,2021-10-04,377.83,Bank Transfer
1193,49,2021-11-04,125.94,Credit Card
1194,49,2021-12-04,125.94,Check
1195,49,2022-01-04,377.83,Check
1196,49,2022-02-04,125.94,Debit Card
1197,50,2019-01-20,307.84,Debit Card
1198,50,2019-02-20,307.84,Credit Card
1199,50,2019-03-20,307.84,Credit Card
1200,50,2019-04-20,307.84,Credit Card
1201,50,2019-05-20,307.84,Check
1202,50,2019-06-20,923.53,Check
1203,50,2019-07-20,307.84,Debit Card
1204,50,2019-08-20,307.84,Bank Transfer
1205,50,2019-09-20,307.84,Credit Card
1206,50,2019-10-20,307.84,Credit Card
1207,50,2019-11-20,307.84,Bank Transfer
1208,50,2019-12-20,307.84,Credit Card
1209,50,2020-01-20,307.84,Check
1210,50,2020-02-20,307.84,Credit Card
1211,50,2020-03-20,307.84,Debit Card
1212,50,2020-04-20,307.84,Credit Card
1213,50,2020-05-20,307.84,Debit Card
1214,50,2020-06-20,307.84,Credit Card
1215,50,2020-07-20,307.84,Debit Card
1216,50,2020-08-20,307.84,Debit Card
1217,50,2020-09-20,923.53,Credit Card
1218,50,2020-10-20,307.84,Bank Transfer
1219,50,2020-11-20,307.84,Credit Card
1220,50,2020-12-20,307.84,Debit Card
1221,50,2021-01-20,307.84,Debit Card
1222,50,2021-02-20,307.84,Bank Transfer
1223,50,2021-03-20,307.84,Bank Transfer
1224,50,2021-04-20,307.84,Debit Card
1225,50,2021-05-20,307.84,Credit Card
1226,50,2021-06-20,307.84,Credit Card
1227,50,2021-07-20,307.84,Credit Card
1228,50,2021-08-20,307.84,Debit Card
1229,50,2021-09-20,307.84,Credit Card
1230,50,2021-10-20,307.84,Bank Transfer
1231,50,2021-11-20,307.84,Debit Card
1232,50,2021-12-20,307.84,Debit Card
1233,50,2022-01-20,307.84,Debit Card
1234,50,2022-02-20,307.84,Check
1235,51,2019-06-27,555.37,Credit Card
1236,51,2019-07-27,555.37,Credit Card
1237,51,2019-08-27,555.37,Bank Transfer
1238,51,2019-09-27,555.37,Debit Card
1239,51,2019-10-27,1666.12,Debit Card
1240,51,2019-11-27,555.37,Credit Card
1241,51,2019-12-27,555.37,Credit Card
1242,51,2020-01-27,555.37,Debit Card
1243,51,2020-02-27,555.37,Bank Transfer
1244,51,2020-03-27,555.37,Credit Card
1245,51,2020-04-27,555.37,Credit Card
1246,51,2020-05-27,555.37,Bank Transfer
1247,51,2020-06-27,555.37,Bank Transfer
1248,51,2020-07-27,555.37,Credit Card
1249,51,2020-08-27,555.37,Check
1250,51,2020-09-27,1666.12,Debit Card
1251,51,2020-10-27,555.37,Bank Transfer
1252,51,2020-11-27,555.37,Check
1253,51,2020-12-27,555.37,Check
